candidate,episode,score,conversions,expected_conversions,cost,actual_cpa,target_cpa,cpa_violation,budget_utilization,win_pv,last_compete_tick,wall_time_sec
pid,0,4.013146195111595,15.0,14.480471870085799,2899.975962500749,193.3317308320944,100.0,0.9333173083209438,0.9999917112071549,26522,33,37.87
pid,1,8.29045571923877,19.0,18.9323818079964,2876.3464810889736,151.3866568986229,100.0,0.513866568986229,0.9918436141686116,28959,47,34.1
upstream_iql,0,26.562459699241913,28.0,34.28641252258823,2874.7686674954775,102.67030955304324,100.0,0.026703095530432375,0.9912995405156819,27449,47,34.31
upstream_iql,1,9.0,9.0,8.21299682457607,885.4606220449059,98.38451355945193,100.0,0.0,0.30533124898100206,11222,47,32.06
dt_model_diroutputs/dt_baseline_500k/saved_model/DTtest,0,3.26291633473964,14.0,12.48597346633165,2899.9404812983807,207.13860580554763,100.0,1.0713860580554764,0.9999794763097865,28415,33,32.78
dt_model_diroutputs/dt_baseline_500k/saved_model/DTtest,1,1.1890959657599887,10.0,13.848889793392253,2899.9569255416964,289.99569255126966,100.0,1.8999569255126967,0.999985146738516,24369,28,33.75
