episode,advertiser_id,strategy,budget,target_cpa,conversions,expected_conversions,cost,win_pv,compete_pv,score,budget_utilization,last_compete_tick,actual_cpa
0,0,upstream:iql,2900.0,100.0,28.0,34.28641252258823,2874.7686674954775,27449,499980,26.562459699241913,0.9912995405156819,47,102.67030955304324
0,1,upstream:iql,4350.0,70.0,41.0,41.203803576668584,3838.4417757215233,37061,499980,22.92122031752202,0.8824004082118444,47,93.62053111493076
0,2,upstream:td3_bc,3000.0,90.0,32.0,37.62932073281985,2998.450597002497,28074,499980,29.521686118182682,0.9994835323341656,47,93.7015811560352
0,3,upstream:onlinelp,2400.0,110.0,31.0,24.587181794410647,2355.6639619498565,24307,499980,31.0,0.9815266508124402,47,75.98916006265347
0,4,upstream:onlinelp,4800.0,60.0,29.0,28.910682057699038,2156.9396439327193,22241,499980,18.872112161931522,0.4493624258193165,47,74.37722910087179
0,5,upstream:cql,2000.0,130.0,19.0,20.564668515854795,1999.9836995154972,18616,470128,19.0,0.9999918497577486,43,105.26229997394584
0,6,upstream:bc,2050.0,120.0,23.0,24.711500946117106,2049.9497020268313,15764,359209,23.0,0.9999754644033324,35,89.12824791382255
0,7,upstream:mopo,3500.0,80.0,45.0,38.94941626279986,3499.9168824005224,29597,435279,45.0,0.999976252114435,41,77.77593071983877
0,8,pid,4600.0,70.0,31.0,41.20675967866469,4496.886488474879,45291,499980,7.218672039040606,0.9775840192336693,47,145.06085446646367
0,9,upstream:bcq,2000.0,130.0,30.0,26.617200970486245,1999.9864336889966,19271,272500,30.0,0.9999932168444983,27,66.66621445607767
0,10,upstream:mopo,2800.0,100.0,20.0,16.038173642509516,1570.6528433125795,19600,499980,20.0,0.560947444040207,47,78.53264216523633
0,11,upstream:onlinelp,2350.0,110.0,20.0,17.68743216180965,1484.1419938180438,15683,499980,20.0,0.6315497846034229,47,74.20709969053117
0,12,upstream:onlinelp,2050.0,120.0,14.0,15.3667871007808,1342.654368992115,16215,499980,14.0,0.654953350727861,47,95.90388349875175
0,13,upstream:td3_bc,2900.0,90.0,38.0,33.231531923610355,2858.342671997743,22359,499980,38.0,0.9856354041371527,47,75.21954399974265
0,14,upstream:iql,4750.0,60.0,62.0,60.53735978052072,4749.991518992361,46411,308581,38.02698565388468,0.9999982145247076,30,76.61276643523709
0,15,upstream:combo,3450.0,80.0,21.0,22.496446243139253,2122.3044504681084,20264,499980,13.158987931545289,0.6151607102806111,47,101.06211668847631
0,16,pid,2000.0,130.0,20.0,20.82322762463579,1999.9776610832778,18187,453435,20.0,0.9999888305416389,42,99.9988830536639
0,17,upstream:iql,3500.0,80.0,44.0,34.135800355456816,2459.730320273196,26277,499980,44.0,0.7027800915066275,47,55.90296182426376
0,18,upstream:td3_bc,2200.0,110.0,23.0,28.849988168379543,2088.2068855592984,21460,499980,23.0,0.9491849479814992,47,90.79160371957475
0,19,upstream:onlinelp,2700.0,100.0,37.0,37.99631492843256,2699.9520756805955,26767,499980,37.0,0.9999822502520724,47,72.97167772089995
0,20,upstream:onlinelp,3100.0,90.0,3.0,2.4701459669416717,208.01313980863193,2454,499980,3.0,0.06710101284149417,47,69.33771326723271
0,21,upstream:cql,2100.0,120.0,38.0,39.31469870586626,2099.9476161666435,21525,478564,38.0,0.9999750553174492,44,55.26177937266098
0,22,upstream:bc,4850.0,60.0,47.0,58.20345264968591,4849.936979103226,46877,499980,15.88999951269387,0.9999870060006651,47,103.19014849133843
0,23,upstream:mopo,4100.0,70.0,56.0,47.240237455184364,4099.965152337368,39571,470128,51.19173277923093,0.9999915005700897,43,73.2136634344651
0,24,pid,2000.0,120.0,11.0,12.387775357282461,1999.9560944260193,12351,104749,4.791810384957916,0.9999780472130096,17,181.81419040071253
0,25,upstream:bcq,4800.0,60.0,20.0,16.080359571227035,1286.253900484255,16076,499980,17.407607197425577,0.26796956260088645,47,64.3126950238912
0,26,upstream:mopo,3050.0,90.0,23.0,33.2767608911254,2909.9443217590697,33572,499980,11.638557812092426,0.954080105494777,47,126.51931833680078
0,27,upstream:onlinelp,4250.0,70.0,16.0,14.628031254360355,1282.4463845224122,15739,499980,12.203308571613276,0.3017520904758617,47,80.15289903214982
0,28,upstream:onlinelp,2850.0,100.0,47.0,43.36369973752682,2849.934710075361,30421,225856,47.0,0.9999770912545127,23,60.636908724878666
0,29,upstream:td3_bc,2250.0,110.0,21.0,21.196813994442486,1368.2792593593738,15154,499980,21.0,0.6081241152708328,45,65.15615520727897
0,30,upstream:iql,2000.0,130.0,17.0,17.928953445893576,1436.4175119781316,17667,499980,17.0,0.7182087559890659,47,84.49514776292249
0,31,upstream:combo,3900.0,80.0,57.0,50.52738457865627,3899.9682668469027,39594,210049,57.0,0.9999918632940776,22,68.42049590947475
0,32,pid,2000.0,120.0,14.0,16.710267724694926,1999.9708824288412,13811,104749,9.878687641423776,0.9999854412144206,17,142.85506302961113
0,33,upstream:iql,3250.0,90.0,12.0,17.87441359113449,3249.997054211556,19181,57368,1.3251432306326105,0.9999990936035558,14,270.83308784870604
0,34,upstream:td3_bc,4450.0,70.0,48.0,44.35002170395672,3848.9151411764205,41535,499980,36.579951046432924,0.8649247508261619,47,80.18573210767504
0,35,upstream:onlinelp,3550.0,80.0,66.0,66.16451853455874,3549.992355419828,33452,210049,66.0,0.9999978465971346,22,53.787762960824985
0,36,upstream:onlinelp,2700.0,100.0,41.0,37.92251290510134,2699.9580697094552,23670,145830,41.0,0.9999844702627612,19,65.85263584641146
0,37,upstream:cql,2100.0,110.0,17.0,12.976320802741872,2099.9877628056324,9937,168885,13.480270483782908,0.9999941727645869,20,123.52869192901646
0,38,upstream:bc,4650.0,60.0,19.0,23.110906937084337,4649.987318863247,25880,85461,1.1419833358479274,0.9999972728738167,16,244.73617467572495
0,39,upstream:mopo,2000.0,130.0,26.0,24.673978066661544,1999.9186644448987,20952,406049,26.0,0.9999593322224494,39,76.91994863220026
0,40,pid,3400.0,90.0,24.0,20.53734154957747,3399.9822166119634,32007,435279,9.686468110174332,0.9999947695917539,41,141.66592569157487
0,41,upstream:bcq,2650.0,100.0,25.0,32.35945726207711,2411.7994174765545,22241,499980,25.0,0.9101129877270017,47,96.4719766986763
0,42,upstream:mopo,2300.0,110.0,29.0,32.328470388446455,2299.9412339269884,23273,210049,29.0,0.9999744495334733,22,79.30831841100199
0,43,upstream:onlinelp,4100.0,80.0,7.0,7.213236177759898,495.5037251667138,5867,499980,7.0,0.12085456711383263,47,70.78624645137646
0,44,upstream:onlinelp,4800.0,60.0,18.0,14.138632735512376,1073.0940788589494,13197,499980,18.0,0.2235612664289478,47,59.61633771405488
0,45,upstream:td3_bc,4450.0,70.0,37.0,43.93217301206908,4320.078583242828,40491,499980,13.298968538961287,0.9708041760096243,47,116.75888062786898
0,46,upstream:iql,2000.0,130.0,12.0,14.084633605045191,1999.9760031741746,9522,104749,7.30097519929207,0.9999880015870873,17,166.66466692979233
0,47,upstream:combo,2050.0,120.0,20.0,17.654446036584794,2049.961883454596,12248,36031,20.0,0.9999814065632175,10,102.49809417221731
1,0,upstream:iql,2900.0,100.0,9.0,8.21299682457607,885.4606220449059,11222,499974,9.0,0.30533124898100206,47,98.38451355945193
1,1,upstream:iql,4350.0,70.0,32.0,29.4701083517206,4349.970757266561,33123,220271,8.485419938396594,0.9999932775325427,23,135.93658616415522
1,2,upstream:td3_bc,3000.0,90.0,2.0,2.5159560551186564,224.77561990282862,3291,499974,1.282556770963279,0.07492520663427621,47,112.38780994579493
1,3,upstream:onlinelp,2400.0,110.0,0.0,0.07275346794072725,5.28946116639497,85,499974,0.0,0.0022039421526645706,47,52894611663.9497
1,4,upstream:onlinelp,4800.0,60.0,4.0,7.779149122606745,593.0488793200508,6403,499974,0.6550907929797349,0.12355184985834392,47,148.26221982630614
1,5,upstream:cql,2000.0,130.0,11.0,13.942008089739584,1260.5008423564336,15983,499974,11.0,0.6302504211782168,47,114.59098566772495
