candidate,episode,score,conversions,expected_conversions,cost,actual_cpa,target_cpa,cpa_violation,budget_utilization,win_pv,last_compete_tick,wall_time_sec
pid,0,4.013146195111595,15.0,14.480471870085799,2899.975962500749,193.3317308320944,100.0,0.9333173083209438,0.9999917112071549,26522,33,38.59
pid,1,8.29045571923877,19.0,18.9323818079964,2876.3464810889736,151.3866568986229,100.0,0.513866568986229,0.9918436141686116,28959,47,34.76
upstream_iql,0,26.562459699241913,28.0,34.28641252258823,2874.7686674954775,102.67030955304324,100.0,0.026703095530432375,0.9912995405156819,27449,47,35.18
upstream_iql,1,9.0,9.0,8.21299682457607,885.4606220449059,98.38451355945193,100.0,0.0,0.30533124898100206,11222,47,32.07
