episode,advertiser_id,strategy,budget,target_cpa,conversions,expected_conversions,cost,win_pv,compete_pv,score,budget_utilization,last_compete_tick,actual_cpa
0,0,llm:global.anthropic.claude-fable-5,2900.0,100.0,11.0,15.067354030233798,2899.9096897241566,24590,331694,1.5827382907261112,0.9999688585255713,32,263.62815360889033
0,1,upstream:iql,4350.0,70.0,41.0,43.12073604228589,3944.412744846909,39392,499980,21.706157174496425,0.9067615505395193,47,96.20518889847044
0,2,upstream:td3_bc,3000.0,90.0,35.0,38.00016309111783,2999.967091636371,28934,470128,35.0,0.9999890305454571,43,85.71334547507999
0,3,upstream:onlinelp,2400.0,110.0,35.0,25.831315956542657,2385.84797823696,25669,499980,35.0,0.9941033242654,47,68.16708509228981
0,4,upstream:onlinelp,4800.0,60.0,34.0,31.88411552376701,2371.906568514819,25085,499980,25.150353654784144,0.49414720177392063,47,69.76195789728949
0,5,upstream:cql,2000.0,130.0,19.0,20.77254610734533,1999.9501629773597,19215,470128,19.0,0.9999750814886799,43,105.26053489299126
0,6,upstream:bc,2050.0,120.0,23.0,24.528292256394394,2049.926339436576,15446,351258,23.0,0.9999640680178421,34,89.12723214902886
0,7,upstream:mopo,3500.0,80.0,44.0,39.280994817739916,3499.971640342431,30548,435279,44.0,0.9999918972406945,41,79.54481000760174
0,8,pid,4600.0,70.0,34.0,40.24434986738242,4560.488877078225,42467,499980,9.259979590969795,0.9914106254517882,47,134.13202579602387
0,9,upstream:bcq,2000.0,130.0,29.0,26.64848660111452,1999.9308214557602,19063,272500,29.0,0.9999654107278801,27,68.96313177409876
0,10,upstream:mopo,2800.0,100.0,21.0,15.256409052522315,1507.4849826483905,18447,499980,21.0,0.5383874938029967,47,71.78499917339106
0,11,upstream:onlinelp,2350.0,110.0,21.0,18.71102485840777,1547.5194598812113,16818,499980,21.0,0.6585189190983878,47,73.69140285113535
0,12,upstream:onlinelp,2050.0,120.0,12.0,14.449211975310467,1289.2225791269984,15366,499980,12.0,0.6288890629887797,47,107.43521492635458
0,13,upstream:td3_bc,2900.0,90.0,36.0,33.68272928636328,2878.995591200545,22981,499980,36.0,0.992757100413981,47,79.97209975534854
0,14,upstream:iql,4750.0,60.0,62.0,60.55568537921925,4749.926226268931,45880,308581,38.02803110276275,0.9999844686881959,30,76.61171332679467
0,15,upstream:combo,3450.0,80.0,19.0,20.926900213118596,1976.7776625264157,18317,499980,11.233759630399323,0.5729790326163524,47,104.04092960610589
0,16,pid,2000.0,130.0,18.0,18.959301432954003,1999.9242521574959,17099,331694,18.0,0.9999621260787479,32,111.10690289702141
0,17,upstream:iql,3500.0,80.0,42.0,34.710460900482346,2523.707228359139,27112,499980,42.0,0.7210592081026111,47,60.088267341741194
0,18,upstream:td3_bc,2200.0,110.0,25.0,29.30285153827131,2106.9559465683465,21799,499980,25.0,0.9577072484401575,47,84.27823786239675
0,19,upstream:onlinelp,2700.0,100.0,39.0,38.75232059740044,2699.8909980950343,27397,499980,39.0,0.9999596289240867,47,69.22797430995158
0,20,upstream:onlinelp,3100.0,90.0,4.0,2.9353008607145004,247.49795491291587,2995,499980,4.0,0.07983804997190834,47,61.8744887266821
0,21,upstream:cql,2100.0,120.0,40.0,39.32326034569928,2099.9294737318055,21427,478564,40.0,0.9999664160627645,44,52.49823684316389
0,22,upstream:bc,4850.0,60.0,44.0,58.49891915150097,4849.993859341218,47799,499980,13.037014626088721,0.9999987338847872,47,110.22713316659534
0,23,upstream:mopo,4100.0,70.0,59.0,47.35898892658887,4099.930790950579,40389,470128,59.0,0.9999831197440436,43,69.49035238887508
0,24,pid,2000.0,120.0,11.0,12.38268146330995,1999.9766837122588,12265,104749,4.791711724359934,0.9999883418561294,17,181.81606215400703
0,25,upstream:bcq,4800.0,60.0,18.0,14.866609531376922,1192.6741106901286,14657,499980,14.759662667237029,0.24847377306044346,47,66.25967281575015
0,26,upstream:mopo,3050.0,90.0,22.0,32.20388941791231,2846.9544371022075,32295,499980,10.64123484562125,0.9334276842958057,47,129.40701986769395
0,27,upstream:onlinelp,4250.0,70.0,15.0,14.69238674322296,1279.252162790669,15572,499980,10.105493740861695,0.3010005088919221,47,85.28347751880938
