episode,advertiser_id,strategy,budget,target_cpa,conversions,expected_conversions,cost,win_pv,compete_pv,score,budget_utilization,last_compete_tick,actual_cpa
0,0,llm:us.anthropic.claude-haiku-4-5-20251001-v1:0,2900.0,100.0,19.0,23.370600302599982,2572.7941820966134,22292,499980,10.362169997793348,0.8871704076195219,47,135.4102201096354
0,1,upstream:iql,4350.0,70.0,42.0,41.93293980067181,3860.0573263838974,38505,499980,24.364440468321472,0.8873695003181373,47,91.9061268184454
0,2,upstream:td3_bc,3000.0,90.0,34.0,38.023262634450546,2999.995379210773,29131,470128,34.0,0.9999984597369244,43,88.23515821182204
0,3,upstream:onlinelp,2400.0,110.0,35.0,24.688175371478486,2291.7427570841423,23939,499980,35.0,0.954892815451726,47,65.47836448793127
0,4,upstream:onlinelp,4800.0,60.0,36.0,32.92274374026204,2444.803457538473,25968,499980,28.10102108963806,0.5093340536538485,47,67.91120715365783
0,5,upstream:cql,2000.0,130.0,18.0,21.015512463102578,1999.9893133003031,19464,470128,18.0,0.9999946566501515,43,111.11051740495513
0,6,upstream:bc,2050.0,120.0,24.0,25.01193591554748,2049.9542296197783,16094,351258,24.0,0.9999776729852577,34,85.41475956713488
0,7,upstream:mopo,3500.0,80.0,42.0,39.24539414593706,3499.944915053132,30932,435279,38.70841841974441,0.999984261443752,41,83.33202178678091
0,8,pid,4600.0,70.0,33.0,39.193599267496246,4282.0201330354175,40014,499980,9.603742119737747,0.9308739419642212,47,129.7581858491649
0,9,upstream:bcq,2000.0,130.0,30.0,26.736235710788975,1999.9725698364023,19123,272500,30.0,0.9999862849182012,27,66.66575232765786
0,10,upstream:mopo,2800.0,100.0,21.0,15.763346665148239,1552.0953785264207,19193,499980,21.0,0.5543197780451503,47,73.90930373900143
0,11,upstream:onlinelp,2350.0,110.0,18.0,17.623603952700023,1448.9438995258313,15475,499980,18.0,0.6165718721386516,47,80.49688330654342
0,12,upstream:onlinelp,2050.0,120.0,13.0,15.014604789329056,1321.7188727140392,15822,499980,13.0,0.6447409135190435,47,101.67068251568247
0,13,upstream:td3_bc,2900.0,90.0,38.0,33.05596261924984,2848.8546907540767,22265,499980,38.0,0.982363686466923,47,74.96986028280473
0,14,upstream:iql,4750.0,60.0,62.0,60.27819233232472,4749.939086184374,45895,308581,38.02782518997373,0.9999871760388156,30,76.61192074478569
0,15,upstream:combo,3450.0,80.0,23.0,22.977660306260834,2182.5109936074255,20603,499980,16.347471996120856,0.6326118822050508,47,94.89178233034507
0,16,pid,2000.0,130.0,18.0,19.11220718101335,1999.9320331548095,17313,331694,18.0,0.9999660165774047,32,111.10733517464995
0,17,upstream:iql,3500.0,80.0,40.0,34.20330142506929,2470.2124590095677,26427,499980,40.0,0.705774988288448,47,61.7553114750848
0,18,upstream:td3_bc,2200.0,110.0,24.0,29.11174457675646,2088.7326615321463,21697,499980,24.0,0.9494239370600664,47,87.03052756347681
0,19,upstream:onlinelp,2700.0,100.0,35.0,38.68587330530787,2698.6897191188345,27171,499980,35.0,0.9995147107847535,47,77.10542054603211
0,20,upstream:onlinelp,3100.0,90.0,5.0,2.89988435743424,240.85768990468608,2908,499980,5.0,0.07769602900151164,47,48.171537979973785
0,21,upstream:cql,2100.0,120.0,40.0,39.34776650153834,2099.9516323365474,21517,470128,40.0,0.9999769677793083,43,52.498790808282436
0,22,upstream:bc,4850.0,60.0,44.0,58.476018165282035,4842.036512372719,47926,499980,13.079899594489008,0.9983580437881895,47,110.04628437185714
0,23,upstream:mopo,4100.0,70.0,59.0,47.37235513325446,4099.959911714198,40714,470128,59.0,0.9999902223693166,43,69.49084596113981
0,24,pid,2000.0,120.0,11.0,12.338099205768982,1999.9923084839418,12201,126961,4.791636854962796,0.9999961542419709,18,181.81748258779638
0,25,upstream:bcq,4800.0,60.0,19.0,15.42772996724136,1235.5057189015008,15325,499980,16.176098531648893,0.257397024771146,47,65.02661678394728
0,26,upstream:mopo,3050.0,90.0,21.0,32.56729760689585,2869.30926649568,32809,499980,9.111464371466385,0.9407571365559606,47,136.63377459438175
0,27,upstream:onlinelp,4250.0,70.0,15.0,14.801889562882707,1300.6663991532048,15891,499980,9.775478281564489,0.30603915274193055,47,86.71109327630225
0,28,upstream:onlinelp,2850.0,100.0,50.0,43.36917630292766,2849.9898336843685,30376,225856,50.0,0.9999964328717083,23,56.99979667357337
0,29,upstream:td3_bc,2250.0,110.0,20.0,20.792004223293336,1347.082182163889,14819,499980,20.0,0.5987031920728395,45,67.35410910785768
0,30,upstream:iql,2000.0,130.0,18.0,17.97387253754665,1437.9925385843312,17608,499980,18.0,0.7189962692921656,47,79.88847436535237
0,31,upstream:combo,3900.0,80.0,58.0,50.55389896168785,3899.920383586139,39561,210049,58.0,0.9999795855349074,22,67.24000661343818
0,32,pid,2000.0,120.0,15.0,16.73636130008821,1999.9170064068423,13763,104749,12.151008435070446,0.9999585032034212,17,133.32780042623398
0,33,upstream:iql,3250.0,90.0,11.0,18.456003620327223,3249.9297300148532,19763,64241,1.020739997457745,0.9999783784661087,15,295.44815727139166
0,34,upstream:td3_bc,4450.0,70.0,52.0,44.971971095949854,3888.9197702674405,42340,499980,45.55626847927493,0.8739145551162788,47,74.78691865884542
0,35,upstream:onlinelp,3550.0,80.0,69.0,66.18028077384551,3549.9919064468672,33488,210049,69.0,0.9999977201258781,22,51.44915806437279
0,36,upstream:onlinelp,2700.0,100.0,41.0,37.970075775553966,2699.9594971044576,23688,145830,41.0,0.9999849989275769,19,65.8526706609237
0,37,upstream:cql,2100.0,110.0,17.0,12.85715056148199,2099.9818037292143,9742,30047,13.480346989280035,0.9999913351091497,7,123.5283413951095
0,38,upstream:bc,4650.0,60.0,19.0,24.274875190667785,4649.9897498673445,26152,126961,1.1419821417956428,0.9999977956703967,18,244.736302623309
0,39,upstream:mopo,2000.0,130.0,25.0,24.627338780513462,1999.9573218568853,21054,380786,25.0,0.9999786609284427,37,79.99829287395542
0,40,pid,3400.0,90.0,23.0,20.544249186926816,3399.9769640600034,33448,435279,8.525435593241733,0.9999932247235304,41,147.82508539327048
0,41,upstream:bcq,2650.0,100.0,25.0,31.921846414081717,2381.1214975317494,21757,499980,25.0,0.8985364141629243,47,95.244859900889
0,42,upstream:mopo,2300.0,110.0,28.0,32.30547952839469,2299.9488371534458,23248,210049,28.0,0.9999777552841068,22,82.141029898044
0,43,upstream:onlinelp,4100.0,80.0,7.0,6.9267083011942665,475.3788049918943,5578,499980,7.0,0.11594604999802299,46,67.91125785501474
0,44,upstream:onlinelp,4800.0,60.0,16.0,14.002213015390739,1061.0762222921273,12994,499980,13.096923286646375,0.22105754631085986,47,66.31726389284348
0,45,upstream:td3_bc,4450.0,70.0,37.0,45.07849881403262,4305.492162450592,41824,499980,13.389231366138894,0.9675263286405825,47,116.3646530388907
0,46,upstream:iql,2000.0,130.0,12.0,13.977468980548315,1999.9072372988173,9388,24515,7.301477289161731,0.9999536186494087,3,166.65893644017927
0,47,upstream:combo,2050.0,120.0,19.0,17.630574646430567,2049.967985522908,12164,85461,19.0,0.9999843831819063,16,107.89305186905888
1,0,llm:us.anthropic.claude-haiku-4-5-20251001-v1:0,2900.0,100.0,9.0,10.004791788839418,1629.8980621588219,17107,499974,2.7441423831521923,0.5620338145375248,47,181.09978468230133
1,1,upstream:iql,4350.0,70.0,31.0,31.274797891189834,4349.971985181653,34494,474299,7.714508138111405,0.9999935598118742,45,140.321676940891
1,2,upstream:td3_bc,3000.0,90.0,1.0,2.409272730775785,212.75404275374382,3044,499974,0.1789490414297392,0.07091801425124794,47,212.7540427324684
1,3,upstream:onlinelp,2400.0,110.0,0.0,0.07760367456933788,5.322489989940921,83,499974,0.0,0.002217704162475384,47,53224899899.40921
1,4,upstream:onlinelp,4800.0,60.0,5.0,7.6473174630115235,584.8939333923137,6332,499974,1.3154013406489904,0.12185290279006535,47,116.97878667612316
1,5,upstream:cql,2000.0,130.0,12.0,13.724568146380339,1243.6439384714718,15679,499974,12.0,0.6218219692357358,47,103.636994871759
1,6,upstream:bc,2050.0,120.0,17.0,14.989461860459986,1613.904166109558,20582,499974,17.0,0.7872703249314917,47,94.93553918235673
1,7,upstream:mopo,3500.0,80.0,18.0,22.8142708262358,2195.670078454755,24325,499974,7.742181034856133,0.6273343081299301,47,121.98167102458652
1,8,pid,4600.0,70.0,31.0,37.544342254505914,4599.980239024243,44117,410756,6.8987312946191075,0.999995704135705,41,148.386459322884
1,9,upstream:bcq,2000.0,130.0,28.0,25.768315694425635,1999.9886073579946,17559,102204,28.0,0.9999943036789973,15,71.42816454824471
1,10,upstream:mopo,2800.0,100.0,31.0,29.39198834540953,2433.173244068436,26621,499974,31.0,0.8689904443101557,47,78.48945948582539
1,11,upstream:onlinelp,2350.0,110.0,40.0,39.66694675868163,2349.938179224367,26276,487161,40.0,0.9999736932869647,46,58.74845448046231
1,12,upstream:onlinelp,2050.0,120.0,19.0,21.568086022667963,2049.915694984539,20394,429152,19.0,0.9999588756022142,42,107.89029973546054
1,13,upstream:td3_bc,2900.0,90.0,15.0,17.092424861854653,2899.9648209515417,12552,23534,3.2506733958115808,0.999987869293635,3,193.33098806214724
1,14,upstream:iql,4750.0,60.0,26.0,21.588917637021336,4749.990395400819,20516,36490,2.804381424145121,0.9999979779791197,9,182.6919382839442
1,15,upstream:combo,3450.0,80.0,32.0,29.751600990814325,3449.9765946376046,21545,34780,17.61966355925936,0.9999932158369869,8,107.81176858208823
1,16,pid,2000.0,130.0,17.0,19.57286638522238,1999.9660162813113,19264,499974,17.0,0.9999830081406557,47,117.6450597805616
1,17,upstream:iql,3500.0,80.0,20.0,13.668060017346594,1225.5863659190122,12997,499974,20.0,0.35016753311971777,47,61.27931829564422
1,18,upstream:td3_bc,2200.0,110.0,21.0,30.270932236551538,2176.5780016878607,21633,499974,21.0,0.9893536371308458,47,103.6465715084522
1,19,upstream:onlinelp,2700.0,100.0,31.0,35.60348884281856,2699.9527602102494,31859,487161,31.0,0.9999825037815738,46,87.09525032908194
1,20,upstream:onlinelp,3100.0,90.0,14.0,13.717203907035172,1151.1479188840374,14640,499974,14.0,0.3713380383496895,47,82.2248513482725
1,21,upstream:cql,2100.0,120.0,19.0,19.360691622451466,1485.2658247036625,16238,499974,19.0,0.7072694403350773,47,78.17188551030766
1,22,upstream:bc,4850.0,60.0,19.0,25.064332302068582,2453.8433526592626,26663,499974,4.100809865726223,0.5059470830225283,47,129.14965013928148
1,23,upstream:mopo,4100.0,70.0,45.0,45.26722698026419,3176.742713324634,28071,499974,44.24554373152333,0.7748152959328376,47,70.59428251816833
1,24,pid,2000.0,120.0,11.0,9.828167876994874,1999.980002540749,11711,265053,4.791695821344733,0.9999900012703745,26,181.81636386568795
1,25,upstream:bcq,4800.0,60.0,29.0,36.75188370591806,2895.6090765630906,28140,499974,10.471686596183407,0.6032518909506439,46,99.84858884665883
1,26,upstream:mopo,3050.0,90.0,25.0,28.591690025915533,2627.9261276578886,29982,499974,18.326466581278005,0.8616151238222586,47,105.11704510589509
1,27,upstream:onlinelp,4250.0,70.0,46.0,52.03049567744678,4249.96362365142,30708,177850,26.405789044079608,0.9999914408591576,20,92.39051355743871
1,28,upstream:onlinelp,2850.0,100.0,26.0,37.03397096007241,2849.9246332813887,31577,487161,21.639802539525302,0.9999735555373294,46,109.61248589501645
1,29,upstream:td3_bc,2250.0,110.0,24.0,33.14153055904373,2069.6995516781853,15226,499974,24.0,0.9198664674125269,47,86.23748131956508
1,30,upstream:iql,2000.0,130.0,19.0,25.404646889390065,1733.9105503364872,17264,499974,19.0,0.8669552751682436,47,91.25845001722955
1,31,upstream:combo,3900.0,80.0,43.0,43.98440224880564,3899.9881466180564,29543,277513,33.45482531943186,0.9999969606712965,27,90.69739875834853
1,32,pid,2000.0,120.0,18.0,27.61852301054015,1999.9664501578525,21084,499974,18.0,0.9999832250789262,47,111.10924723037454
1,33,upstream:iql,3250.0,90.0,44.0,44.21392381444382,3249.9366298408045,25993,287652,44.0,0.9999805014894783,28,73.86219613257768
1,34,upstream:td3_bc,4450.0,70.0,49.0,55.60043584420853,4340.122490576305,41071,499974,30.604151747258598,0.9753084248486078,47,88.57392837892749
1,35,upstream:onlinelp,3550.0,80.0,65.0,62.23346166536544,3529.914076858761,32257,499974,65.0,0.9943419934813411,47,54.30637041312816
1,36,upstream:onlinelp,2700.0,100.0,32.0,38.51243540403954,2699.952503354358,25707,487161,32.0,0.9999824086497623,46,84.37351572956003
1,37,upstream:cql,2100.0,110.0,29.0,34.31600243910689,2099.979563961858,22219,487161,29.0,0.9999902685532657,46,72.41308841222816
1,38,upstream:bc,4650.0,60.0,63.0,49.60372675372393,4649.931950433853,41564,446066,41.63235274822856,0.9999853656846995,43,73.80844365756305
1,39,upstream:mopo,2000.0,130.0,20.0,27.070691423407403,1999.919827812465,16164,177850,20.0,0.9999599139062325,20,99.99599139012328
1,40,pid,3400.0,90.0,50.0,35.967916359644995,3394.4782422235726,33305,499974,50.0,0.9983759535951684,47,67.88956484433567
1,41,upstream:bcq,2650.0,100.0,12.0,15.346685533851796,1223.1749471651528,16293,499974,11.549590425257577,0.461575451760435,47,101.93124559624664
1,42,upstream:mopo,2300.0,110.0,39.0,29.210753615219176,2299.989319058314,18582,265053,39.0,0.9999953561123104,26,58.97408510390811
1,43,upstream:onlinelp,4100.0,80.0,61.0,56.01224615646173,4099.983768902831,46695,487161,61.0,0.9999960411958124,46,67.21284867042803
1,44,upstream:onlinelp,4800.0,60.0,62.0,65.61147072733804,4799.98091230779,45195,429152,37.23904616920649,0.9999960233974563,42,77.41904697258143
1,45,upstream:td3_bc,4450.0,70.0,63.0,64.51939816524849,4449.967650948519,40722,499974,61.87340556469695,0.999992730550229,47,70.63440715780088
1,46,upstream:iql,2000.0,130.0,19.0,28.538528087905796,1958.7484792511718,18971,499974,19.0,0.9793742396255859,47,103.09202522320331
1,47,upstream:combo,2050.0,120.0,23.0,21.895783482079366,2049.933301411325,17754,277513,23.0,0.9999674641030853,27,89.12753484358315
