episode,advertiser_id,strategy,budget,target_cpa,conversions,expected_conversions,cost,win_pv,compete_pv,score,budget_utilization,last_compete_tick,actual_cpa
0,0,llm:us.anthropic.claude-opus-4-8,2900.0,100.0,21.0,23.202403175112355,2899.903759770574,24777,492884,11.01262153039696,0.9999668137139911,46,138.09065522651264
0,1,upstream:iql,4350.0,70.0,39.0,41.86697083306221,3867.759070606914,38216,499980,19.42992277619063,0.8891400162314745,47,99.17330950248709
0,2,upstream:td3_bc,3000.0,90.0,33.0,37.91829015059928,2999.9904788420627,28892,499980,32.34350529821388,0.9999968262806875,47,90.90880238887793
0,3,upstream:onlinelp,2400.0,110.0,33.0,24.922639975568682,2369.9244970071304,24387,499980,33.0,0.9874685404196377,47,71.8158938484833
0,4,upstream:onlinelp,4800.0,60.0,33.0,31.557863361272876,2344.7498020092075,24625,499980,23.53159172208704,0.4884895420852516,47,71.053024303094
0,5,upstream:cql,2000.0,130.0,17.0,20.820512692161007,1999.9119410246012,19237,470128,17.0,0.9999559705123006,43,117.64187888310808
0,6,upstream:bc,2050.0,120.0,24.0,25.102294123770807,2049.9937599766718,16183,359209,24.0,0.9999969560861813,35,85.41640666533876
0,7,upstream:mopo,3500.0,80.0,40.0,39.27348730338476,3499.9561101362992,30650,435279,33.43757330044431,0.9999874600389427,41,87.49890275318873
0,8,pid,4600.0,70.0,31.0,40.47273662371432,4499.025803305017,45214,499980,7.211808624071365,0.9780490876750036,47,145.1298646222743
0,9,upstream:bcq,2000.0,130.0,26.0,26.571149019837943,1999.9874715716812,19005,284763,26.0,0.9999937357858406,28,76.92259506015343
0,10,upstream:mopo,2800.0,100.0,21.0,15.501729491489375,1528.9491337820325,18822,499980,21.0,0.5460532620650116,47,72.80710160832152
0,11,upstream:onlinelp,2350.0,110.0,20.0,17.69557381136423,1476.576119867915,15565,499980,20.0,0.6283302637735808,47,73.8288059930266
0,12,upstream:onlinelp,2050.0,120.0,13.0,14.589238677185449,1284.7942123436444,15301,499980,13.0,0.6267288840700704,47,98.83032402567395
0,13,upstream:td3_bc,2900.0,90.0,40.0,33.22655484190948,2855.5212392917606,22479,499980,40.0,0.9846624963075037,47,71.38803098211554
0,14,upstream:iql,4750.0,60.0,61.0,60.411679065000214,4749.99258713877,45889,308581,36.21647204173138,0.9999984393976359,30,77.8687309365735
0,15,upstream:combo,3450.0,80.0,21.0,21.87203719052848,2069.4259741871915,19391,499980,13.840062986572132,0.5998336157064323,47,98.54409400844463
0,16,pid,2000.0,130.0,18.0,19.059197771356146,1999.9316217455053,17302,331694,18.0,0.9999658108727526,32,111.10731231857748
0,17,upstream:iql,3500.0,80.0,44.0,33.99694090387858,2456.812961399171,26202,499980,44.0,0.7019465603997631,47,55.836658213490615
0,18,upstream:td3_bc,2200.0,110.0,22.0,29.118724192149806,2093.0914838354956,21733,499980,22.0,0.9514052199252253,47,95.14052199209009
0,19,upstream:onlinelp,2700.0,100.0,37.0,38.17881072297944,2699.9415246966964,26923,499980,37.0,0.999978342480258,47,72.97139255917295
0,20,upstream:onlinelp,3100.0,90.0,4.0,2.711000051055399,224.85472989733665,2686,499980,4.0,0.07253378383785053,47,56.213682472928824
0,21,upstream:cql,2100.0,120.0,40.0,39.364623425766,2099.9759365559307,21508,485762,40.0,0.9999885412171099,45,52.49939841376702
0,22,upstream:bc,4850.0,60.0,42.0,58.305720539290824,4849.996829352799,47601,499980,11.338809596298601,0.9999993462583091,47,115.4761149843155
0,23,upstream:mopo,4100.0,70.0,57.0,47.35210469818099,4099.9606145428,40487,470128,53.983529713153665,0.9999903937909268,43,71.92913358834397
0,24,pid,2000.0,120.0,11.0,12.381782172542968,1999.9785019089481,12282,126961,4.791703011995852,0.9999892509544741,18,181.81622744461515
0,25,upstream:bcq,4800.0,60.0,19.0,15.190940000278925,1211.3196955393157,15012,499980,16.82851314014956,0.2523582699040241,47,63.753668185944235
0,26,upstream:mopo,3050.0,90.0,23.0,32.413749215906215,2856.7107736003563,32536,499980,12.076358070798827,0.9366264831476578,47,124.20481624295374
